"student","semester","section","intro","categorical","quantitative","distributions","normality","scatterplots","regression","randomness","surveys","experiments","probability","proportions","ci_proportions","hyp_proportions","sampling","inference_means","more_intervals","compare_groups","average_score","intro_HANDIN","categorical_HANDIN","quantitative_HANDIN","distributions_HANDIN","normality_HANDIN","scatterplots_HANDIN","regression_HANDIN","randomness_HANDIN","surveys_HANDIN","experiments_HANDIN","probability_HANDIN","proportions_HANDIN","ci_proportions_HANDIN","hyp_proportions_HANDIN","sampling_HANDIN","inference_means_HANDIN","more_intervals_HANDIN","compare_groups_HANDIN"
"AB13f0236","13Fall","13Fall_6",97.1428571428571,90.3225806451613,71.875,83.3333333333333,57.6923076923077,66.6666666666667,71.4285714285714,63.6363636363636,95.2380952380952,78.7878787878788,87.5,31.4285714285714,86.9565217391304,61.5384615384615,65.7142857142857,82.051282051282,92.8571428571429,70.8333333333333,75.277958512969,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"AB13f0192","13Fall","13Fall_6",88.5714285714286,87.0967741935484,84.375,88.8888888888889,19.2307692307692,94.4444444444444,71.4285714285714,90.9090909090909,88.0952380952381,81.8181818181818,100,65.7142857142857,91.304347826087,57.6923076923077,28.5714285714286,71.7948717948718,57.1428571428571,87.5,75.2543603512222,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"AB13f0065","13Fall","13Fall_6",97.1428571428571,87.0967741935484,62.5,72.2222222222222,61.5384615384615,70.8333333333333,57.8571428571429,0,73.8095238095238,75.7575757575758,87.5,82.8571428571429,78.2608695652174,88.4615384615385,0,79.4871794871795,57.1428571428571,70.8333333333333,75.2063007313709,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100
"AB13f0209","13Fall","13Fall_6",88.5714285714286,80.6451612903226,87.5,0,0,88.8888888888889,65.7142857142857,90.9090909090909,0,75.7575757575758,75,57.1428571428571,86.9565217391304,73.0769230769231,80,79.4871794871795,85.7142857142857,75,74.397762393248,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100
"AB13f0225","13Fall","13Fall_6",91.4285714285714,74.1935483870968,75,77.7777777777778,84.6153846153846,66.6666666666667,82.1428571428571,72.7272727272727,0,81.8181818181818,62.5,60,65.2173913043478,76.9230769230769,54.2857142857143,66.6666666666667,0,75,72.9351943589759,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,0,100
"AB13f0075","13Fall","13Fall_6",80,48.3870967741936,25,0,53.8461538461538,88.8888888888889,51.4285714285714,0,80.9523809523809,78.7878787878788,62.5,85.7142857142857,69.5652173913043,88.4615384615385,65.7142857142857,79.4871794871795,92.8571428571429,91.6666666666667,71.4535804356544,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100
"AB13f0070","13Fall","13Fall_6",100,83.8709677419355,71.875,61.1111111111111,100,83.3333333333333,46.4285714285714,0,85.7142857142857,60.6060606060606,75,62.8571428571429,86.9565217391304,88.4615384615385,60,71.7948717948718,42.8571428571429,33.3333333333333,71.4235224104975,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100
"AB13f0069","13Fall","13Fall_6",82.8571428571429,83.8709677419355,96.875,88.8888888888889,65.3846153846154,0,71.4285714285714,0,76.1904761904762,81.8181818181818,0,0,0,53.8461538461538,64.2857142857143,0,0,0,69.5859738583346,100,100,100,100,100,100,100,0,100,100,0,0,0,100,100,0,0,0
"AB13f0200","13Fall","13Fall_6",94.2857142857143,67.741935483871,31.25,66.6666666666667,92.3076923076923,0,74.2857142857143,63.6363636363636,71.4285714285714,0,87.5,77.1428571428572,56.5217391304348,65.3846153846154,42.8571428571429,0,0,0,68.5391548161264,100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,0,0,0
"AB13f0068","13Fall","13Fall_6",85.7142857142857,58.0645161290323,84.375,72.2222222222222,53.8461538461538,94.4444444444444,53.5714285714286,0,0,0,87.5,42.8571428571429,0,50,80,58.974358974359,0,0,68.4641293965891,100,100,100,100,100,100,100,0,0,0,100,100,0,100,100,100,0,0
"AB13f0076","13Fall","13Fall_6",97.1428571428571,83.8709677419355,56.25,44.4444444444444,50,94.4444444444444,77.1428571428572,0,0,0,75,45.7142857142857,86.9565217391304,50,50,71.7948717948718,0,0,67.9047115511405,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,0,0
"AB13f0205","13Fall","13Fall_6",97.1428571428571,67.741935483871,68.75,0,0,0,0,45.4545454545455,83.3333333333333,78.7878787878788,87.5,62.8571428571429,0,38.4615384615385,0,0,28.5714285714286,0,65.8600660092596,100,100,100,0,0,0,0,100,100,100,100,100,0,100,0,0,100,0
"AB13f0021","13Fall","13Fall_6",94.2857142857143,67.741935483871,46.875,51.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0034402201741,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AB13f0071","13Fall","13Fall_6",100,93.5483870967742,0,0,61.5384615384615,66.6666666666667,59.2857142857143,0,0,81.8181818181818,100,57.1428571428571,82.6086956521739,69.2307692307692,62.8571428571429,82.051282051282,0,50,64.4498772226682,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100
"AB13f0062","13Fall","13Fall_6",82.8571428571429,70.9677419354839,0,0,57.6923076923077,86.1111111111111,63.5714285714286,0,0,84.8484848484848,100,80,47.8260869565217,61.5384615384615,71.4285714285714,0,100,25,62.1227557959676,100,100,0,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100
"AB13f0198","13Fall","13Fall_6",82.8571428571429,77.4193548387097,59.375,55.5555555555556,46.1538461538462,54.1666666666667,39.2857142857143,45.4545454545455,88.0952380952381,81.8181818181818,100,31.4285714285714,65.2173913043478,42.3076923076923,0,46.1538461538462,71.4285714285714,62.5,61.7186657852135,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100
"AB13f0083","13Fall","13Fall_6",82.8571428571429,90.3225806451613,59.375,56.6666666666667,0,63.8888888888889,43.5714285714286,0,0,69.6969696969697,87.5,42.8571428571429,78.2608695652174,42.3076923076923,41.4285714285714,57.6923076923077,0,29.1666666666667,60.3994234174183,100,100,100,100,0,100,100,0,0,100,100,100,100,100,100,100,0,100
"AB13f0023","13Fall","13Fall_6",91.4285714285714,0,34.375,44.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7493386243386,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AB13f0191","13Fall","13Fall_6",68.5714285714286,0,15.625,30.5555555555556,0,0,45,45.4545454545455,0,93.9393939393939,0,0,82.6086956521739,0,0,0,0,0,54.5363741675853,100,0,100,100,0,0,100,100,0,100,0,0,100,0,0,0,0,0
"AB13f0241","13Fall","13Fall_6",82.8571428571429,64.5161290322581,31.25,66.6666666666667,61.5384615384615,72.2222222222222,32.8571428571429,54.5454545454545,47.6190476190476,0,0,57.1428571428571,65.2173913043478,53.8461538461538,41.4285714285714,41.025641025641,28.5714285714286,33.3333333333333,52.1648527494206,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100
"AB13f0210","13Fall","13Fall_6",68.5714285714286,0,21.875,33.3333333333333,23.0769230769231,36.1111111111111,26.4285714285714,63.6363636363636,69.0476190476191,81.8181818181818,100,22.8571428571429,60.8695652173913,46.1538461538462,40,46.1538461538462,42.8571428571429,37.5,48.252357368406,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0298","13Fall","13Fall_1",97.1428571428571,100,96.875,88.8888888888889,96.1538461538462,100,97.1428571428571,100,0,93.9393939393939,100,97.1428571428571,95.6521739130435,96.1538461538462,0,97.4358974358974,100,95.8333333333333,97.0225594529263,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,100,100,100
"CD13f0273","13Fall","13Fall_1",100,96.7741935483871,84.375,94.4444444444444,88.4615384615385,100,99.2857142857143,100,97.6190476190476,96.969696969697,100,97.1428571428571,100,100,94.2857142857143,100,100,95.8333333333333,96.9550855605963,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0104","13Fall","13Fall_1",100,90.3225806451613,96.875,100,100,100,97.1428571428571,0,95.2380952380952,100,100,88.5714285714286,91.304347826087,96.1538461538462,94.2857142857143,92.3076923076923,100,91.6666666666667,96.1098958139735,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100
"CD13f0305","13Fall","13Fall_1",100,100,96.875,83.3333333333333,100,100,94.2857142857143,100,100,93.9393939393939,100,100,100,92.3076923076923,85.7142857142857,97.4358974358974,100,83.3333333333333,95.956925019425,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0092","13Fall","13Fall_1",100,100,93.75,94.4444444444444,100,100,88.5714285714286,0,95.2380952380952,90.9090909090909,100,97.1428571428571,86.9565217391304,100,94.2857142857143,94.8717948717949,100,87.5,95.509996894268,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100
"CD13f0304","13Fall","13Fall_1",100,93.5483870967742,96.875,88.8888888888889,92.3076923076923,100,100,100,100,93.9393939393939,100,88.5714285714286,95.6521739130435,88.4615384615385,82.8571428571429,97.4358974358974,100,95.8333333333333,95.2428264891741,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0283","13Fall","13Fall_1",100,100,93.75,94.4444444444444,96.1538461538462,88.8888888888889,88.5714285714286,100,95.2380952380952,93.9393939393939,100,100,95.6521739130435,96.1538461538462,97.1428571428571,94.8717948717949,100,75,94.989264962091,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0249","13Fall","13Fall_1",100,96.7741935483871,93.75,0,96.1538461538462,100,85.7142857142857,90.9090909090909,100,96.969696969697,100,85.7142857142857,91.304347826087,92.3076923076923,91.4285714285714,94.8717948717949,0,95.8333333333333,94.483196173567,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100
"CD13f0095","13Fall","13Fall_1",97.1428571428571,93.5483870967742,87.5,83.3333333333333,96.1538461538462,100,94.2857142857143,0,97.6190476190476,93.9393939393939,100,85.7142857142857,95.6521739130435,100,91.4285714285714,84.6153846153846,100,95.8333333333333,93.9274310926815,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100
"CD13f0307","13Fall","13Fall_1",97.1428571428571,93.5483870967742,93.75,94.4444444444444,92.3076923076923,98.6111111111111,76.4285714285714,100,97.6190476190476,87.8787878787879,100,85.7142857142857,95.6521739130435,100,94.2857142857143,94.8717948717949,100,83.3333333333333,93.6437889526365,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0275","13Fall","13Fall_1",91.4285714285714,93.5483870967742,84.375,94.4444444444444,96.1538461538462,86.1111111111111,100,100,88.0952380952381,96.969696969697,100,100,86.9565217391304,96.1538461538462,87.1428571428571,89.7435897435898,92.8571428571429,95.8333333333333,93.3229770149768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0097","13Fall","13Fall_1",100,100,93.75,94.4444444444444,96.1538461538462,88.8888888888889,94.2857142857143,0,92.8571428571429,96.969696969697,0,88.5714285714286,91.304347826087,96.1538461538462,74.2857142857143,87.1794871794872,100,95.8333333333333,93.1673681843519,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100
"CD13f0291","13Fall","13Fall_1",100,87.0967741935484,84.375,88.8888888888889,84.6153846153846,100,90,90.9090909090909,100,93.9393939393939,100,100,91.304347826087,92.3076923076923,100,87.1794871794872,100,83.3333333333333,92.997188510717,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0091","13Fall","13Fall_1",100,90.3225806451613,90.625,88.8888888888889,100,88.8888888888889,90.7142857142857,0,97.6190476190476,84.8484848484848,100,88.5714285714286,91.304347826087,88.4615384615385,94.2857142857143,97.4358974358974,92.8571428571429,91.6666666666667,92.7347007476019,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100
"CD13f0098","13Fall","13Fall_1",100,93.5483870967742,93.75,88.8888888888889,96.1538461538462,94.4444444444444,81.4285714285714,0,95.2380952380952,90.9090909090909,100,94.2857142857143,86.9565217391304,88.4615384615385,88.5714285714286,92.3076923076923,100,87.5,92.4967187956009,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100
"CD13f0262","13Fall","13Fall_1",94.2857142857143,100,100,83.3333333333333,84.6153846153846,94.4444444444444,88.5714285714286,100,97.6190476190476,90.9090909090909,100,85.7142857142857,95.6521739130435,92.3076923076923,91.4285714285714,82.051282051282,92.8571428571429,87.5,92.2938662250256,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0257","13Fall","13Fall_1",100,100,90.625,83.3333333333333,96.1538461538462,97.2222222222222,87.8571428571429,100,100,87.8787878787879,100,77.1428571428572,91.304347826087,92.3076923076923,88.5714285714286,84.6153846153846,92.8571428571429,87.5,92.0760658758847,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0301","13Fall","13Fall_1",100,96.7741935483871,93.75,77.7777777777778,96.1538461538462,100,77.8571428571429,81.8181818181818,0,90.9090909090909,100,71.4285714285714,91.304347826087,96.1538461538462,91.4285714285714,92.3076923076923,100,95.8333333333333,91.3821526789722,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100
"CD13f0256","13Fall","13Fall_1",100,96.7741935483871,87.5,77.7777777777778,92.3076923076923,100,82.8571428571429,100,90.4761904761905,87.8787878787879,100,97.1428571428571,91.304347826087,92.3076923076923,80,82.051282051282,100,79.1666666666667,90.9747017133646,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0303","13Fall","13Fall_1",94.2857142857143,90.3225806451613,75,83.3333333333333,0,100,87.1428571428571,100,85.7142857142857,84.8484848484848,100,82.8571428571429,91.304347826087,100,91.4285714285714,94.8717948717949,92.8571428571429,87.5,90.6744856359162,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0106","13Fall","13Fall_1",97.1428571428571,87.0967741935484,84.375,83.3333333333333,84.6153846153846,100,79.2857142857143,0,0,93.9393939393939,100,82.8571428571429,95.6521739130435,92.3076923076923,78.5714285714286,89.7435897435898,100,95.8333333333333,90.2971136397789,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100
"CD13f0269","13Fall","13Fall_1",0,83.8709677419355,75,83.3333333333333,88.4615384615385,94.4444444444444,75.7142857142857,100,95.2380952380952,81.8181818181818,100,88.5714285714286,91.304347826087,96.1538461538462,97.1428571428571,92.3076923076923,100,91.6666666666667,90.2957462011995,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0260","13Fall","13Fall_1",100,93.5483870967742,71.875,88.8888888888889,76.9230769230769,94.4444444444444,94.2857142857143,100,95.2380952380952,93.9393939393939,87.5,68.5714285714286,95.6521739130435,88.4615384615385,0,97.4358974358974,100,79.1666666666667,89.7606297567625,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100
"CD13f0278","13Fall","13Fall_1",100,100,90.625,94.4444444444444,92.3076923076923,94.4444444444444,82.1428571428571,100,0,87.8787878787879,100,77.1428571428572,82.6086956521739,96.1538461538462,91.4285714285714,66.6666666666667,0,79.1666666666667,89.688158120563,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,0,100
"CD13f0263","13Fall","13Fall_1",100,96.7741935483871,75,94.4444444444444,92.3076923076923,100,100,100,95.2380952380952,93.9393939393939,100,77.1428571428572,82.6086956521739,38.4615384615385,97.1428571428571,82.051282051282,92.8571428571429,95.8333333333333,89.6556403399554,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0270","13Fall","13Fall_1",91.4285714285714,93.5483870967742,90.625,91.6666666666667,88.4615384615385,94.4444444444444,85.7142857142857,72.7272727272727,97.6190476190476,93.9393939393939,100,71.4285714285714,100,96.1538461538462,62.8571428571429,87.1794871794872,100,95.8333333333333,89.645943836132,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0289","13Fall","13Fall_1",82.8571428571429,96.7741935483871,84.375,0,80.7692307692308,94.4444444444444,87.8571428571429,100,95.2380952380952,93.9393939393939,100,0,0,96.1538461538462,81.4285714285714,84.6153846153846,100,62.5,89.3968297234426,100,100,100,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100
"CD13f0292","13Fall","13Fall_1",82.8571428571429,96.7741935483871,62.5,88.8888888888889,96.1538461538462,100,91.4285714285714,100,92.8571428571429,78.7878787878788,100,77.1428571428572,100,100,71.4285714285714,82.051282051282,92.8571428571429,87.5,88.9570843334284,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0295","13Fall","13Fall_1",97.1428571428571,87.0967741935484,75,72.2222222222222,80.7692307692308,83.3333333333333,88.5714285714286,100,85.7142857142857,96.969696969697,100,94.2857142857143,82.6086956521739,96.1538461538462,82.8571428571429,87.1794871794872,92.8571428571429,95.8333333333333,88.8108439575247,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0293","13Fall","13Fall_1",100,90.3225806451613,81.25,83.3333333333333,0,88.8888888888889,91.4285714285714,90.9090909090909,88.0952380952381,81.8181818181818,100,77.1428571428572,100,84.6153846153846,0,79.4871794871795,100,79.1666666666667,88.5286233144096,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100
"CD13f0050","13Fall","13Fall_1",94.2857142857143,96.7741935483871,93.75,88.8888888888889,80.7692307692308,91.6666666666667,0,0,0,0,87.5,0,91.304347826087,76.9230769230769,97.1428571428571,71.7948717948718,100,79.1666666666667,88.4589626548036,100,100,100,100,100,100,0,0,0,0,100,0,100,100,100,100,100,100
"CD13f0096","13Fall","13Fall_1",100,100,68.75,83.3333333333333,92.3076923076923,88.8888888888889,83.5714285714286,0,0,84.8484848484848,100,74.2857142857143,100,100,78.5714285714286,79.4871794871795,100,79.1666666666667,88.3256760600511,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100
"CD13f0290","13Fall","13Fall_1",100,96.7741935483871,87.5,91.6666666666667,57.6923076923077,100,85,90.9090909090909,100,93.9393939393939,100,65.7142857142857,95.6521739130435,0,0,0,0,70.8333333333333,88.2629604083221,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,100
"CD13f0111","13Fall","13Fall_1",100,93.5483870967742,87.5,94.4444444444444,92.3076923076923,81.9444444444444,94.2857142857143,0,95.2380952380952,87.8787878787879,100,100,69.5652173913043,100,70,87.1794871794872,0,54.1666666666667,88.0036835583382,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100
"CD13f0286","13Fall","13Fall_1",94.2857142857143,90.3225806451613,90.625,66.6666666666667,96.1538461538462,94.4444444444444,69.2857142857143,100,83.3333333333333,87.8787878787879,100,80,82.6086956521739,100,80,92.3076923076923,100,75,87.9395819807519,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0284","13Fall","13Fall_1",100,96.7741935483871,81.25,83.3333333333333,84.6153846153846,83.3333333333333,88.5714285714286,90.9090909090909,97.6190476190476,72.7272727272727,100,68.5714285714286,91.304347826087,92.3076923076923,82.8571428571429,82.051282051282,92.8571428571429,91.6666666666667,87.8193770997067,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0251","13Fall","13Fall_1",100,93.5483870967742,90.625,0,96.1538461538462,80.5555555555556,76.4285714285714,100,97.6190476190476,93.9393939393939,100,74.2857142857143,82.6086956521739,96.1538461538462,82.8571428571429,76.9230769230769,71.4285714285714,79.1666666666667,87.7819715153165,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CD13f0028","13Fall","13Fall_1",94.2857142857143,0,87.5,80.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.4470899470899,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
