Username,Section,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T15,T16,T17,T18,T19,T20,T21,T22,T23,AvgCrtPct
JK.14s0122,2,100,100,NA,80,94.4444444444444,80,0,53.3333333333333,90,96.6666666666667,92.8571428571429,54.2857142857143,NA,0,70,60,0,9.09090909090909,15.3846153846154,NA,58.5919309448721
JK.14s0546,2,88.5714285714286,90,42.8571428571429,90,79.6277777777778,86.6666666666667,NA,53.3333333333333,57.5,6.66666666666667,22.2222222222222,37.1428571428571,52.1739130434783,NA,NA,64,59.5214285714286,18.1818181818182,84.6153846153846,57.1428571428571,58.2484409878272
JK.14s0547,2,71.4285714285714,NA,51.4285714285714,NA,75,56.6666666666667,NA,43.3333333333333,NA,NA,55.5555555555556,57.1428571428571,52.1739130434783,50,25,68,57.1428571428571,36.3636363636364,53.8461538461538,71.4285714285714,54.9673791586835
JK.14s0581,2,88.5714285714286,100,57.1428571428571,80,44.4444444444444,36.6666666666667,NA,36.6666666666667,57.5,76.6666666666667,42.8571428571429,42.8571428571429,47.8260869565217,46.6666666666667,55,64,28.5714285714286,36.3636363636364,30.7692307692308,64.2857142857143,54.5713568150639
JK.14s0047,2,74.2857142857143,80,13.2075471698113,55,41.6666666666667,36.6666666666667,16,36.6666666666667,47.5,83.3333333333333,71.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5231969288573
JK.14s0562,2,85.7142857142857,90,28.5714285714286,90,61.1111111111111,40,72,26.6666666666667,80,66.6666666666667,42.8571428571429,NA,65.2173913043478,0,25,44,57.1428571428571,18.1818181818182,15.3846153846154,42.8571428571429,50.0721645504254
LM.14s0637,1,100,100,94.2857142857143,100,94.4444444444444,93.3333333333333,92,86.6666666666667,97.5,90,100,100,89.1304347826087,96.6666666666667,87.5,96,92.8571428571429,90.9090909090909,100,71.4285714285714,93.636103268712
LM.14s0647,1,100,100,94.2857142857143,100,83.3333333333333,93.3333333333333,100,90,95,93.3333333333333,85.7142857142857,88.5714285714286,91.304347826087,93.3333333333333,82.5,100,100,90.9090909090909,92.3076923076923,78.5714285714286,92.624866075953
LM.14s0655,1,100,90,88.5714285714286,95,94.4444444444444,86.6666666666667,100,93.3333333333333,95,93.3333333333333,100,77.1428571428572,95.6521739130435,86.6666666666667,95,80,92.8571428571429,90.9090909090909,100,78.5714285714286,91.6574283204718
LM.14s0659,1,100,100,94.2857142857143,100,88.8888888888889,96.6666666666667,84,86.6666666666667,92.5,83.3333333333333,92.8571428571429,85.7142857142857,95.6521739130435,90,85,96,100,81.8181818181818,92.3076923076923,85.7142857142857,91.5702516082951
LM.14s0670,1,100,85,74.2857142857143,95,77.7777777777778,96.6666666666667,96,83.3333333333333,100,96.6666666666667,85.7142857142857,82.8571428571429,95.6521739130435,96.6666666666667,90,100,85.7142857142857,100,100,85.7142857142857,91.3524499654934
LM.14s0672,1,94.2857142857143,100,94.2857142857143,100,94.4444444444444,86.6666666666667,72,90,92.5,86.6666666666667,85.7142857142857,80,95.6521739130435,90,95,100,78.5714285714286,81.8181818181818,100,71.4285714285714,89.4516923897359
LM.14s0609,1,100,100,91.4285714285714,100,75,93.3333333333333,88,80,97.5,86.6666666666667,100,85.7142857142857,91.304347826087,70,NA,88,92.8571428571429,NA,NA,64.2857142857143,88.4758860065765
LM.14s0658,1,100,100,NA,95,NA,30,48,90,100,100,92.8571428571429,68.5714285714286,86.9565217391304,93.3333333333333,97.5,100,92.8571428571429,90.9090909090909,100,100,88.1102589037372
LM.14s0611,1,100,100,82.8571428571429,100,88.8888888888889,80,92,80,95,76.6666666666667,85.7142857142857,77.1428571428572,91.304347826087,96.6666666666667,60,92,92.8571428571429,100,84.6153846153846,64.2857142857143,86.9999548760418
LM.14s0600,1,100,95,91.4285714285714,100,75.5555555555556,70,92,63.3333333333333,97.5,96.6666666666667,92.8571428571429,88.5714285714286,95.6521739130435,80,70,96,78.5714285714286,90.9090909090909,92.3076923076923,71.4285714285714,86.8890827771263
LM.14s0613,1,100,80,88.5714285714286,95,94.4444444444444,83.3333333333333,96,70,85,NA,100,82.8571428571429,86.9565217391304,96.6666666666667,57.5,84,100,81.8181818181818,92.3076923076923,71.4285714285714,86.6254727982417
LM.14s0630,1,97.1428571428571,95,62.8571428571429,80,94.4444444444444,90,88,90,NA,93.3333333333333,92.8571428571429,85.7142857142857,91.304347826087,70,87.5,80,100,90.9090909090909,84.6153846153846,64.2857142857143,86.2086181044991
LM.14s0646,1,94.2857142857143,80,74.2857142857143,80,NA,66.6666666666667,68,60,100,90,100,65.7142857142857,86.9565217391304,NA,95,96,85.7142857142857,100,92.3076923076923,100,85.2739378174161
LM.14s0125,1,94.2857142857143,100,88.5714285714286,90,75,93.3333333333333,84,80,100,96.6666666666667,100,88.5714285714286,78.2608695652174,100,57.5,92,78.5714285714286,45.4545454545455,76.9230769230769,NA,85.2178153654126
LM.14s0607,1,100,100,82.8571428571429,100,83.3333333333333,86.6666666666667,72,83.3333333333333,87.5,83.3333333333333,78.5714285714286,68.5714285714286,78.2608695652174,83.3333333333333,80,96,78.5714285714286,81.8181818181818,100,78.5714285714286,85.1360954263128
LM.14s0676,1,85.7142857142857,90,80,90,55.5555555555556,96.6666666666667,88,70,92.5,83.3333333333333,92.8571428571429,82.8571428571429,91.304347826087,76.6666666666667,65,100,100,72.7272727272727,100,71.4285714285714,84.2305492816362
LM.14s0629,1,94.2857142857143,85,91.4285714285714,65,83.3333333333333,53.3333333333333,92,90,95,83.3333333333333,100,82.8571428571429,86.9565217391304,90,77.5,92,92.8571428571429,72.7272727272727,84.6153846153846,71.4285714285714,84.1828160969465
LM.14s0669,1,100,90,82.8571428571429,95,72.2222222222222,83.3333333333333,84,70,95,80,85.7142857142857,85.7142857142857,95.6521739130435,90,80,84,64.2857142857143,81.8181818181818,84.6153846153846,78.5714285714286,84.1392076522511
LM.14s0022,1,100,90,80,85,61.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.2222222222222
LM.14s0645,1,85.7142857142857,100,85.7142857142857,90,79.6277777777778,83.3333333333333,84,80,90,63.3333333333333,100,88.5714285714286,86.9565217391304,93.3333333333333,80,88,64.2857142857143,72.7272727272727,69.2307692307692,78.5714285714286,83.1699742166046
LM.14s0002,1,82.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.8571428571429
LM.14s0084,1,100,90,80,95,83.3333333333333,NA,76,76.6666666666667,92.5,93.3333333333333,92.8571428571429,82.8571428571429,82.6086956521739,76.6666666666667,42.5,68,92.8571428571429,NA,NA,NA,82.8237577639752
LM.14s0677,1,80,100,82.8571428571429,90,81.1111111111111,63.3333333333333,72,73.3333333333333,85,70,57.1428571428571,48.5714285714286,82.6086956521739,60,95,100,100,100,100,100,82.047895100069
LM.14s0614,1,88.5714285714286,65,54.2857142857143,70,88.8888888888889,60,100,86.6666666666667,82.5,100,50,82.8571428571429,100,100,97.5,92,100,90.9090909090909,84.6153846153846,42.8571428571429,81.832572982573
LM.14s0636,1,88.5714285714286,90,71.4285714285714,80,77.7777777777778,86.6666666666667,84,73.3333333333333,92.5,70,71.4285714285714,80,86.9565217391304,86.6666666666667,60,84,78.5714285714286,90.9090909090909,100,78.5714285714286,81.5690742832047
LM.14s0623,1,97.1428571428571,100,82.8571428571429,85,77.7777777777778,66.6666666666667,84,80,87.5,86.6666666666667,88.8888888888889,77.1428571428572,82.6086956521739,83.3333333333333,57.5,80,78.5714285714286,45.4545454545455,100,85.7142857142857,81.3412572934312
LM.14s0656,1,94.2857142857143,80,65.7142857142857,55,72.2222222222222,70,96,53.3333333333333,85,70,85.7142857142857,77.1428571428572,95.6521739130435,86.6666666666667,62.5,100,85.7142857142857,100,92.3076923076923,85.7142857142857,80.6483901364336
LM.14s0615,1,88.5714285714286,80,85.7142857142857,95,94.4444444444444,NA,72,76.6666666666667,87.5,66.6666666666667,92.8571428571429,71.4285714285714,86.9565217391304,83.3333333333333,60,76,71.4285714285714,72.7272727272727,92.3076923076923,78.5714285714286,80.6407382345597
LM.14s0639,1,100,85,77.1428571428572,95,94.4444444444444,50,92,63.3333333333333,82.5,83.3333333333333,92.8571428571429,71.4285714285714,82.6086956521739,100,72.5,64,71.4285714285714,72.7272727272727,92.3076923076923,64.2857142857143,80.3448814470554
LM.14s0665,1,91.4285714285714,95,82.8571428571429,70,77.7777777777778,90,88,53.3333333333333,97.5,66.6666666666667,85.7142857142857,68.5714285714286,91.304347826087,70,67.5,72,78.5714285714286,81.8181818181818,92.3076923076923,78.5714285714286,79.9461142722012
LM.14s0663,1,100,95,71.4285714285714,100,75,90,80,66.6666666666667,87.5,86.6666666666667,78.5714285714286,71.4285714285714,91.304347826087,76.6666666666667,70,64,92.8571428571429,36.3636363636364,92.3076923076923,71.4285714285714,79.8594981105851
LM.14s0641,1,100,80,82.8571428571429,100,77.7777777777778,83.3333333333333,92,56.6666666666667,90,NA,66.6666666666667,62.8571428571429,91.304347826087,90,75,88,85.7142857142857,45.4545454545455,69.2307692307692,78.5714285714286,79.7596898397814
LM.14s0625,1,100,100,91.4285714285714,95,94.4444444444444,80,100,70,87.5,96.6666666666667,78.5714285714286,68.5714285714286,54.3478260869565,73.3333333333333,52.5,68,66.6642857142857,81.8181818181818,61.5384615384615,64.2857142857143,79.2335171229736
LM.14s0626,1,94.2857142857143,NA,91.4285714285714,NA,NA,80,NA,70,82.5,NA,77.7777777777778,77.1428571428572,73.9130434782609,NA,NA,NA,NA,NA,NA,64.2857142857143,79.0370753776551
LM.14s0624,1,88.5714285714286,85,51.4285714285714,90,45.1833333333333,33.3333333333333,92,70,72.5,93.3333333333333,85.7142857142857,100,100,93.3333333333333,62.5,84,85.7142857142857,100,84.6153846153846,57.1428571428571,78.7185073260073
LM.14s0652,1,91.4285714285714,95,80,85,77.7777777777778,76.6666666666667,84,63.3333333333333,90,83.3333333333333,92.8571428571429,82.8571428571429,56.5217391304348,83.3333333333333,65,72,85.7142857142857,72.7272727272727,61.5384615384615,71.4285714285714,78.5258816063164
LM.14s0622,1,NA,60,85.7142857142857,60,72.2222222222222,96.6666666666667,76,80,95,83.3333333333333,78.5714285714286,NA,60.8695652173913,90,67.5,96,71.4285714285714,81.8181818181818,84.6153846153846,71.4285714285714,78.3982339453354
LM.14s0657,1,100,100,80,70,88.8888888888889,66.6666666666667,84,76.6666666666667,82.5,83.3333333333333,78.5714285714286,74.2857142857143,78.2608695652174,76.6666666666667,65,76,78.5714285714286,54.5454545454545,92.3076923076923,57.1428571428571,78.1703833606008
LM.14s0620,1,85.7142857142857,85,80,85,72.2222222222222,70,68,60,90,90,85.7142857142857,65.7142857142857,73.9130434782609,86.6666666666667,37.5,88,100,81.8181818181818,84.6153846153846,64.2857142857143,77.7082035114644
LM.14s0649,1,85.7142857142857,85,62.8571428571429,55,94.4444444444444,86.6666666666667,72,73.3333333333333,87.5,80,85.7142857142857,68.5714285714286,91.304347826087,70,62.5,84,85.7142857142857,63.6363636363636,100,57.1428571428571,77.554972081059
LM.14s0644,1,94.2857142857143,80,85.7142857142857,90,77.7777777777778,80,76,56.6666666666667,85,93.3333333333333,92.8571428571429,60,86.9565217391304,66.6666666666667,60,76,78.5714285714286,81.8181818181818,53.8461538461538,71.4285714285714,77.3461222352527
LM.14s0651,1,97.1428571428571,75,91.4285714285714,85,83.3333333333333,60,92,76.6666666666667,92.5,NA,100,NA,82.6086956521739,26.6666666666667,65,NA,NA,45.4545454545455,76.9230769230769,78.5714285714286,76.7684901149575
LM.14s0631,1,100,85,80,80,NA,83.3333333333333,76,70,87.5,80,77.7777777777778,51.4285714285714,91.304347826087,40,82.5,88,64.2857142857143,81.8181818181818,69.2307692307692,64.2857142857143,76.4454952624289
LM.14s0601,1,82.8571428571429,75,51.4285714285714,75,66.6666666666667,40,64,83.3333333333333,100,73.3333333333333,42.8571428571429,82.8571428571429,91.304347826087,83.3333333333333,97.5,96,85.7142857142857,90.9090909090909,100,42.8571428571429,76.2475766986637
LM.14s0606,1,88.5714285714286,75,57.1428571428571,80,62.9611111111111,16.6666666666667,96,36.6666666666667,77.5,83.3333333333333,85.7142857142857,51.4285714285714,91.304347826087,96.6666666666667,97.5,76,85.7142857142857,100,92.3076923076923,71.4285714285714,76.0953242289112
LM.14s0617,1,88.5714285714286,95,80,85,88.8888888888889,36.6666666666667,68,40,95,83.3333333333333,85.7142857142857,54.2857142857143,91.304347826087,83.3333333333333,65,84,78.5714285714286,NA,NA,64.2857142857143,75.9419523042711
LM.14s0048,1,97.1428571428571,75,NA,80,55.5555555555556,NA,NA,NA,NA,83.3333333333333,64.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.8862433862434
LM.14s0605,1,100,100,74.2857142857143,85,62.9611111111111,80,84,33.3333333333333,82.5,96.6666666666667,71.4285714285714,88.5714285714286,65.2173913043478,73.3333333333333,47.5,84,78.5714285714286,81.8181818181818,76.9230769230769,50,75.8055118673597
LM.14s0023,1,82.8571428571429,85,31.4285714285714,95,83.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.5238095238095
LM.14s0616,1,97.1428571428571,90,65.7142857142857,90,72.2222222222222,73.3333333333333,72,36.6666666666667,87.5,73.3333333333333,85.7142857142857,25.7142857142857,78.2608695652174,76.6666666666667,50,72,57.1428571428571,100,100,100,75.1705831608005
LM.14s0603,1,100,100,91.4285714285714,90,72.2222222222222,63.3333333333333,76,40,55,93.3333333333333,92.8571428571429,NA,73.9130434782609,56.6666666666667,67.5,68,57.1428571428571,72.7272727272727,76.9230769230769,78.5714285714286,75.0325762465351
LM.14s0599,1,97.1428571428571,100,65.7142857142857,65,55.5555555555556,46.6666666666667,80,63.3333333333333,92.5,93.3333333333333,57.1428571428571,82.8571428571429,82.6086956521739,86.6666666666667,65,92,64.2857142857143,45.4545454545455,84.6153846153846,78.5714285714286,74.9224233495973
LM.14s0619,1,97.1428571428571,100,71.4285714285714,95,83.3333333333333,73.3333333333333,68,63.3333333333333,97.5,70,92.8571428571429,45.7142857142857,78.2608695652174,86.6666666666667,65,74,64.2857142857143,27.2727272727273,76.9230769230769,64.2857142857143,74.7168813070987
LM.14s0671,1,97.1428571428571,90,82.8571428571429,80,50,70,92,66.6666666666667,87.5,83.3333333333333,78.5714285714286,57.1428571428571,65.2173913043478,66.6666666666667,NA,NA,NA,45.4545454545455,92.3076923076923,64.2857142857143,74.6556644548972
LM.14s0661,1,100,80,94.2857142857143,90,77.7777777777778,93.3333333333333,92,53.3333333333333,92.5,NA,88.8888888888889,68.5714285714286,73.9130434782609,76.6666666666667,62.5,84,35.7142857142857,27.2727272727273,76.9230769230769,50,74.6147513813418
LM.14s0608,1,85.7142857142857,100,94.2857142857143,70,94.4444444444444,66.6666666666667,72,NA,92.5,76.6666666666667,57.1428571428571,77.1428571428572,NA,60,NA,68,52.3785714285714,54.5454545454545,53.8461538461538,78.5714285714286,73.7591235561824
LM.14s0640,1,85.7142857142857,85,62.8571428571429,80,75,NA,72,53.3333333333333,82.5,90,100,62.8571428571429,69.5652173913043,53.3333333333333,45,76,71.4285714285714,90.9090909090909,76.9230769230769,64.2857142857143,73.510889949105
LM.14s0642,1,94.2857142857143,85,71.4285714285714,85,80.5555555555556,73.3333333333333,72,50,87.5,63.3333333333333,88.8888888888889,NA,73.9130434782609,NA,50,60,28.5714285714286,72.7272727272727,100,85.7142857142857,73.4584126287025
LM.14s0650,1,100,100,60,90,66.6666666666667,73.3333333333333,68,63.3333333333333,87.5,73.3333333333333,71.4285714285714,65.7142857142857,65.2173913043478,70,52.5,64,78.5714285714286,54.5454545454545,92.3076923076923,71.4285714285714,73.3940030983509
LM.14s0643,1,94.2857142857143,85,37.1428571428571,85,56.2944444444444,16.6666666666667,80,50,62.5,90,92.8571428571429,85.7142857142857,100,90,65,88,78.5714285714286,90.9090909090909,61.5384615384615,57.1428571428571,73.3311474636475
LM.14s0627,1,100,95,82.8571428571429,90,77.7777777777778,53.3333333333333,84,76.6666666666667,92.5,63.3333333333333,50,51.4285714285714,69.5652173913043,83.3333333333333,NA,80,92.8571428571429,27.2727272727273,61.5384615384615,57.1428571428571,73.0845560490869
LM.14s0673,1,88.5714285714286,75,88.5714285714286,95,61.1111111111111,93.3333333333333,88,73.3333333333333,95,100,85.7142857142857,74.2857142857143,69.5652173913043,NA,55,92,85.7142857142857,18.1818181818182,0,50,73.0727345372654
LM.14s0612,1,100,75,85.7142857142857,65,88.8888888888889,80,88,73.3333333333333,NA,100,50,80,82.6086956521739,73.3333333333333,57.5,52,42.8571428571429,63.6363636363636,53.8461538461538,64.2857142857143,72.4212585024942
LM.14s0662,1,97.1428571428571,100,57.1428571428571,80,61.1111111111111,63.3333333333333,56,50,75,80,71.4285714285714,71.4285714285714,78.2608695652174,56.6666666666667,37.5,84,73.8071428571429,100,84.6153846153846,64.2857142857143,72.0861539788714
LM.14s0634,1,88.5714285714286,100,65.7142857142857,85,52.7777777777778,60,80,40,97.5,76.6666666666667,78.5714285714286,68.5714285714286,65.2173913043478,76.6666666666667,60,NA,NA,72.7272727272727,53.8461538461538,57.1428571428571,71.0540754200175
LM.14s0618,1,100,95,68.5714285714286,95,61.1111111111111,76.6666666666667,72,53.3333333333333,92.5,NA,88.8888888888889,71.4285714285714,69.5652173913043,43.3333333333333,60,64,64.2857142857143,72.7272727272727,53.8461538461538,42.8571428571429,70.7955176021538
LM.14s0628,1,100,70,77.1428571428572,80,72.2222222222222,70,80,56.6666666666667,87.5,56.6666666666667,50,60,78.2608695652174,86.6666666666667,57.5,80,71.4285714285714,36.3636363636364,76.9230769230769,64.2857142857143,70.5813473965648
LM.14s0602,1,97.1428571428571,100,48.5714285714286,90,NA,NA,68,63.3333333333333,65,70,78.5714285714286,54.2857142857143,56.5217391304348,NA,32.5,84,66.6642857142857,NA,NA,71.4285714285714,69.7346238785369
LM.14s0123,1,100,70,68.5714285714286,80,61.1111111111111,83.3333333333333,44,73.3333333333333,95,60,92.8571428571429,68.5714285714286,78.2608695652174,56.6666666666667,47.5,80,59.5214285714286,27.2727272727273,53.8461538461538,NA,68.4129275631564
LM.14s0666,1,100,95,65.7142857142857,85,72.2222222222222,76.6666666666667,84,36.6666666666667,82.5,NA,33.3333333333333,37.1428571428571,60.8695652173913,73.3333333333333,52.5,60,66.6642857142857,72.7272727272727,76.9230769230769,64.2857142857143,68.1868042077424
LM.14s0654,1,94.2857142857143,NA,68.5714285714286,NA,64.8166666666667,NA,52,36.6666666666667,87.5,83.3333333333333,50,48.5714285714286,69.5652173913043,70,70,60,57.1428571428571,81.8181818181818,84.6153846153846,57.1428571428571,66.8252786003425
LM.14s0059,1,97.1428571428571,100,77.1428571428572,90,83.3333333333333,NA,36,NA,NA,NA,66.6666666666667,48.5714285714286,NA,0,NA,NA,NA,NA,NA,NA,66.5396825396825
LM.14s0648,1,94.2857142857143,75,71.4285714285714,85,88.8888888888889,66.6666666666667,72,63.3333333333333,85,93.3333333333333,71.4285714285714,0,34.7826086956522,NA,57.5,NA,NA,36.3636363636364,69.2307692307692,64.2857142857143,66.383988702403
LM.14s0633,1,100,75,68.5714285714286,85,66.6666666666667,53.3333333333333,68,53.3333333333333,90,70,57.1428571428571,45.7142857142857,73.9130434782609,50,70,80,35.7142857142857,63.6363636363636,61.5384615384615,57.1428571428571,66.2353458136067
LM.14s0674,1,91.4285714285714,80,NA,95,61.1111111111111,40,84,63.3333333333333,12.5,63.3333333333333,100,57.1428571428571,78.2608695652174,40,52.5,80,57.1428571428571,45.4545454545455,76.9230769230769,71.4285714285714,65.7662698349197
LM.14s0668,1,85.7142857142857,75,62.8571428571429,90,72.2222222222222,56.6666666666667,52,50,87.5,90,85.7142857142857,51.4285714285714,65.2173913043478,40,67.5,60,50,45.4545454545455,69.2307692307692,57.1428571428571,65.6824368867847
LM.14s0667,1,85.7142857142857,80,54.2857142857143,90,61.1111111111111,76.6666666666667,80,70,85,50,28.5714285714286,45.7142857142857,86.9565217391304,36.6666666666667,57.5,76,52.3785714285714,36.3636363636364,84.6153846153846,71.4285714285714,65.4486422152726
LM.14s0083,1,91.4285714285714,75,NA,80,77.7777777777778,86.6666666666667,76,40,80,NA,55.5555555555556,51.4285714285714,60.8695652173913,66.6666666666667,52.5,44,42.8571428571429,NA,NA,NA,65.3833678398896
LM.14s0604,1,57.1428571428571,80,48.5714285714286,80,72.2222222222222,30,76,53.3333333333333,85,73.3333333333333,57.1428571428571,62.8571428571429,73.9130434782609,50,67.5,64,50,72.7272727272727,69.2307692307692,71.4285714285714,64.7201415734024
LM.14s0053,1,NA,80,NA,75,83.3333333333333,NA,NA,43.3333333333333,NA,53.3333333333333,60,NA,56.5217391304348,NA,NA,NA,NA,NA,NA,NA,64.5031055900621
LM.14s0124,1,77.1428571428572,80,68.5714285714286,85,80.5555555555556,70,80,46.6666666666667,77.5,83.3333333333333,64.2857142857143,54.2857142857143,69.5652173913043,26.6666666666667,40,68,45.2357142857143,36.3636363636364,69.2307692307692,NA,64.33701440944
LM.14s0024,1,100,80,74.2857142857143,65,66.6666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.3253968253968
LM.14s0660,1,88.5714285714286,100,65.7142857142857,75,77.7777777777778,30,NA,NA,90,76.6666666666667,85.7142857142857,48.5714285714286,65.2173913043478,0,40,68,92.8571428571429,18.1818181818182,84.6153846153846,50,64.2715338874759
LM.14s0598,1,94.2857142857143,70,71.4285714285714,75,72.2222222222222,60,76,46.6666666666667,90,80,57.1428571428571,65.7142857142857,69.5652173913043,43.3333333333333,57.5,64,38.0928571428571,9.09090909090909,69.2307692307692,57.1428571428571,63.3208130396174
LM.14s0638,1,62.8571428571429,90,62.8571428571429,70,55.5555555555556,63.3333333333333,64,53.3333333333333,70,63.3333333333333,78.5714285714286,60,60.8695652173913,60,52.5,56,14.2857142857143,72.7272727272727,84.6153846153846,64.2857142857143,62.9562460486374
LM.14s0126,1,100,80,45.7142857142857,85,61.1111111111111,70,60,70,85,86.6666666666667,35.7142857142857,17.1428571428571,65.2173913043478,80,37.5,68,73.8071428571429,18.1818181818182,53.8461538461538,NA,62.7843006599299
LM.14s0027,1,100,85,48.5714285714286,65,77.7777777777778,26.6666666666667,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7165532879819
LM.14s0621,1,80,70,60,75,NA,66.6666666666667,88,53.3333333333333,80,90,50,54.2857142857143,65.2173913043478,50,0,80,57.1428571428571,18.1818181818182,76.9230769230769,64.2857142857143,62.0545564275541
LM.14s0632,1,68.5714285714286,85,48.5714285714286,75,59.2611111111111,70,60,53.3333333333333,72.5,83.3333333333333,71.4285714285714,40,56.5217391304348,33.3333333333333,57.5,92,64.2857142857143,9.09090909090909,53.8461538461538,64.2857142857143,60.8931385160733
LM.14s0039,1,80,70,28.5714285714286,90,47.2222222222222,NA,40,60,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.7242063492063
LM.14s0038,1,85.7142857142857,75,37.1428571428571,55,35.1833333333333,63.3333333333333,NA,43.3333333333333,82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6508928571429
LM.14s0664,1,74.2857142857143,80,NA,65,41.6666666666667,46.6666666666667,NA,43.3333333333333,75,83.3333333333333,42.8571428571429,57.1428571428571,56.5217391304348,50,62.5,48,71.4285714285714,54.5454545454545,61.5384615384615,57.1428571428571,59.4979332261941
LM.14s0653,1,85.7142857142857,80,54.2857142857143,70,51.85,23.3333333333333,72,66.6666666666667,85,90,57.1428571428571,51.4285714285714,39.1304347826087,50,42.5,44,30.95,18.1818181818182,76.9230769230769,92.8571428571429,59.0981950658038
LM.14s0127,1,100,100,51.4285714285714,75,65.9277777777778,33.3333333333333,80,40,90,66.6666666666667,100,62.8571428571429,NA,36.6666666666667,NA,36,7.14285714285714,27.2727272727273,30.7692307692308,NA,59.0038219949985
LM.14s0610,1,100,80,51.4285714285714,65,52.7777777777778,56.6666666666667,NA,90,75,0,35.7142857142857,77.1428571428572,52.1739130434783,70,75,0,0,18.1818181818182,61.5384615384615,50,53.1907553417851
LM.14s0675,1,94.2857142857143,80,68.5714285714286,70,56.6666666666667,36.6666666666667,32,43.3333333333333,87.5,70,42.8571428571429,40,34.7826086956522,33.3333333333333,57.5,36,7.14285714285714,45.4545454545455,53.8461538461538,71.4285714285714,53.0684511141033
LM.14s0052,1,80,85,62.8571428571429,85,50,30,44,16.6666666666667,62.5,NA,22.2222222222222,48.5714285714286,41.304347826087,NA,NA,NA,NA,NA,NA,NA,52.3434840119623
LM.14s0635,1,82.8571428571429,NA,48.5714285714286,NA,72.2222222222222,33.3333333333333,NA,40,32.5,23.3333333333333,50,40,43.4782608695652,33.3333333333333,37.5,44,35.7142857142857,36.3636363636364,30.7692307692308,35.7142857142857,42.3347348871646
